cl_name	gene_callers_id	contig	gene_x_contig	cl_size	category	pfam	is.HQ	is.LS	lowest_rank	lowest_level	niche_breadth_sign	is.singleton	ground_coverage
6180243	13481	Day17a_QCcontig309	8	123	K	AgrD	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
37757181	13482	Day17a_QCcontig310	3	4	K	AA_permease_2	FALSE	FALSE	NA	NA	NA	FALSE	NA
17606546	13483	Day17a_QCcontig310	3	6802	K	OKR_DC_1_C|OKR_DC_1_N|OKR_DC_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.0237210498025193
12055273	13484	Day17a_QCcontig310	3	2	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423941	13485	Day17a_QCcontig311	5	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
1043999	13486	Day17a_QCcontig311	5	9	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
6350536	13487	Day17a_QCcontig311	5	40	GU	NA	TRUE	TRUE	Staphylococcus epidermidis	Species	NA	FALSE	0.000140222954497651
40423942	13488	Day17a_QCcontig311	5	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
11471145	13489	Day17a_QCcontig311	5	158	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00233704924162752
39105271	13490	Day17a_QCcontig312	1	1861	K	Transposase_mut|Transposase_mut	FALSE	FALSE	NA	NA	NA	FALSE	0.0179719086681156
26474632	13491	Day17a_QCcontig313	14	5	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
36311805	13492	Day17a_QCcontig313	14	80	K	RecA|RecA	FALSE	FALSE	NA	NA	NA	FALSE	0.0121244069583553
36122939	13493	Day17a_QCcontig313	14	30	K	CinA|MoCF_biosynth	FALSE	FALSE	NA	NA	NA	FALSE	NA
14158055	13494	Day17a_QCcontig313	14	28431	K	CDP-OH_P_transf|DNA_pol3_beta	TRUE	FALSE	NA	NA	Broad	FALSE	0.0920329991352918
17085014	13495	Day17a_QCcontig313	14	140	K	HTH_25	FALSE	FALSE	NA	NA	NA	FALSE	0.000327186893827853
17670128	13496	Day17a_QCcontig313	14	1408	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00747855757320807
31533103	13497	Day17a_QCcontig313	14	1179	K	adh_short_C2	FALSE	FALSE	NA	NA	NA	FALSE	0.00635677393722686
26599199	13498	Day17a_QCcontig313	14	957	K	Peptidase_M16_C|Peptidase_M16	FALSE	FALSE	NA	NA	NA	FALSE	0.00951179041342401
12814377	13499	Day17a_QCcontig313	14	1208	K	Peptidase_M16_C	TRUE	FALSE	NA	NA	NA	FALSE	0.00824978382294515
24658504	13500	Day17a_QCcontig313	14	583	K	UTRA	FALSE	FALSE	NA	NA	NA	FALSE	0.00357568533969011
6374878	13501	Day17a_QCcontig313	14	31	K	Ftsk_gamma|FtsK_SpoIIIE	FALSE	FALSE	NA	NA	NA	FALSE	0.000701114772488256
19520008	13502	Day17a_QCcontig313	14	5947	K	Lactamase_B|RMMBL	FALSE	FALSE	NA	NA	Broad	FALSE	0.0154245249947416
23927909	13503	Day17a_QCcontig313	14	672	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.0251713231418028
4725473	13504	Day17a_QCcontig313	14	160	K	RNase_PH	FALSE	FALSE	NA	NA	NA	FALSE	0.000888078711818458
24655910	13505	Day17a_QCcontig314	4	13	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
27082366	13506	Day17a_QCcontig314	4	105	K	SSL_OB|Stap_Strp_tox_C	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
18803938	13507	Day17a_QCcontig314	4	67	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423943	13508	Day17a_QCcontig314	4	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
369877	13509	Day17a_QCcontig315	9	6	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423944	13510	Day17a_QCcontig315	9	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423945	13511	Day17a_QCcontig315	9	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
17037227	13512	Day17a_QCcontig315	9	4	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
29378437	13513	Day17a_QCcontig315	9	169	K	Acetyltransf_1	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000303816401411578
38997086	13514	Day17a_QCcontig315	9	293	K	DNA_pol3_delta2|DNA_pol3_gamma3	FALSE	FALSE	NA	NA	NA	FALSE	0.00481432143775269
5226754	13515	Day17a_QCcontig315	9	14590	K	YbaB_DNA_bd	FALSE	FALSE	NA	NA	Broad	FALSE	0.0707191100516488
13436256	13516	Day17a_QCcontig315	9	10200	K	RecR|Toprim_4	TRUE	FALSE	NA	NA	Broad	FALSE	0.0659281591063124
28613147	13517	Day17a_QCcontig315	9	24	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423946	13518	Day17a_QCcontig316	63	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
27345967	13519	Day17a_QCcontig316	63	26927	K	Ribosomal_L22|Ribosomal_L22	TRUE	FALSE	NA	NA	Broad	FALSE	0.0878496809927785
34581628	13520	Day17a_QCcontig316	63	35	K	Ribosomal_S19	FALSE	FALSE	NA	NA	NA	FALSE	0.00193975087055084
33964707	13521	Day17a_QCcontig316	63	11	K	Ribosomal_L2|Ribosomal_L2	FALSE	FALSE	NA	NA	NA	FALSE	0.000934819696651008
22121439	13522	Day17a_QCcontig316	63	6493	K	Ribosomal_L23	TRUE	FALSE	NA	NA	Broad	FALSE	0.0360139288134801
9682268	13523	Day17a_QCcontig316	63	9768	K	LRR_5|Ribosomal_L4	FALSE	FALSE	NA	NA	Broad	FALSE	0.0469980602491294
35327877	13524	Day17a_QCcontig316	63	1054	K	Ribosomal_L3	FALSE	FALSE	NA	NA	NA	FALSE	0.0212671480988104
33460868	13525	Day17a_QCcontig316	63	372	K	Ribosomal_S10	TRUE	FALSE	NA	NA	NA	FALSE	0.00846011825469163
4642398	13526	Day17a_QCcontig316	63	171	GU	NA	FALSE	TRUE	Staphylococcaceae	Family	NA	FALSE	0.000303816401411578
6222333	13527	Day17a_QCcontig316	63	36482	K	Biotin_carb_N|Xan_ur_permease	TRUE	FALSE	NA	NA	Broad	FALSE	0.0902802122040711
37518272	13528	Day17a_QCcontig316	63	20	K	Topoisom_bac|Toprim	FALSE	FALSE	NA	NA	NA	FALSE	0.00263574064312072
4938108	13529	Day17a_QCcontig316	63	3334	K	Sugar_transport|Sugar_transport	FALSE	FALSE	NA	NA	Broad	FALSE	0.006029587043399
2105043	13530	Day17a_QCcontig316	63	25997	K	adh_short_C2|adh_short	FALSE	FALSE	NA	NA	Broad	FALSE	0.0935520811423497
3845835	13531	Day17a_QCcontig316	63	283	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00266423613545537
11919880	13532	Day17a_QCcontig316	63	228	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00107504265114866
11580636	13533	Day17a_QCcontig316	63	6	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
19602734	13534	Day17a_QCcontig316	63	1605	K	ACR_tran	FALSE	FALSE	NA	NA	NA	FALSE	0.00717474117179649
13539496	13535	Day17a_QCcontig316	63	232	K	FemAB	FALSE	FALSE	NA	NA	NA	FALSE	0.00210334431746477
13562137	13536	Day17a_QCcontig316	63	42	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
32022988	13537	Day17a_QCcontig316	63	167	K	Glyoxalase_3	FALSE	FALSE	NA	NA	NA	FALSE	0.00058426231040688
37922490	13538	Day17a_QCcontig316	63	22	K	AphA_like	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
18009737	13539	Day17a_QCcontig316	63	3260	K	MFS_1|MFS_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.010446610110075
1576311	13540	Day17a_QCcontig316	63	142	K	Dimerisation2	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000210334431746477
33800632	13541	Day17a_QCcontig316	63	306	K	Mob_synth|Radical_SAM	FALSE	FALSE	NA	NA	NA	FALSE	0.00659047886138961
28698973	13542	Day17a_QCcontig316	63	238	K	NTP_transf_3	FALSE	TRUE	Sulfolobus_C tokodaii	Species	NA	FALSE	0.00149571151464161
9777023	13543	Day17a_QCcontig316	63	186	K	ThiS	FALSE	FALSE	NA	NA	NA	FALSE	0.00116852462081376
38675112	13544	Day17a_QCcontig316	63	197	K	MoaE	FALSE	FALSE	NA	NA	NA	FALSE	0.00588936408890135
36659567	13545	Day17a_QCcontig316	63	20	K	MobB	FALSE	FALSE	NA	NA	NA	FALSE	NA
39666843	13546	Day17a_QCcontig316	63	5	K	MoCF_biosynth|MoeA	FALSE	FALSE	NA	NA	NA	FALSE	0.000303816401411578
1785327	13547	Day17a_QCcontig316	63	3034	K	MoaC|RuvA_C	TRUE	FALSE	NA	NA	NA	FALSE	0.0303115286639089
28403329	13548	Day17a_QCcontig316	63	12858	K	MoCF_biosynth	FALSE	FALSE	NA	NA	Broad	FALSE	0.049171516043843
26579489	13549	Day17a_QCcontig316	63	2871	K	ThiF	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0199350300310828
34414286	13550	Day17a_QCcontig316	63	177	K	ABC_tran	FALSE	FALSE	NA	NA	NA	FALSE	0.00726822314146159
5287061	13551	Day17a_QCcontig316	63	8383	K	BPD_transp_1|HATPase_c	TRUE	FALSE	NA	NA	Broad	FALSE	0.0474420996050387
22904569	13552	Day17a_QCcontig316	63	1943	K	SBP_bac_11	TRUE	FALSE	NA	NA	Broad	FALSE	0.0131809577227792
30292945	13553	Day17a_QCcontig316	63	5148	K	FdhD-NarQ	TRUE	FALSE	NA	NA	Broad	FALSE	0.0413657715768071
16393186	13554	Day17a_QCcontig316	63	186	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000631003295239431
38461157	13555	Day17a_QCcontig316	63	4	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
27591690	13556	Day17a_QCcontig316	63	1002	K	IU_nuc_hydro	FALSE	FALSE	NA	NA	NA	FALSE	0.00406646568043189
39136896	13557	Day17a_QCcontig316	63	5	K	HpaB|Acyl-CoA_dh	FALSE	FALSE	NA	NA	NA	FALSE	0.000140222954497651
891141	13558	Day17a_QCcontig316	63	138	K	HTH_11	TRUE	FALSE	NA	NA	Narrow	FALSE	0.000233704924162752
26304436	13559	Day17a_QCcontig316	63	8	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
12965993	13560	Day17a_QCcontig316	63	10	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
11921704	13561	Day17a_QCcontig316	63	103	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00053752132557433
25590554	13562	Day17a_QCcontig316	63	13002	K	2Fe-2S_thioredx|Na_H_antiporter	FALSE	FALSE	NA	NA	Broad	FALSE	0.0383743485475239
23065919	13563	Day17a_QCcontig316	63	222	K	Octopine_DH	TRUE	FALSE	NA	NA	NA	FALSE	0.00198649185538339
11921704	13564	Day17a_QCcontig316	63	103	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00053752132557433
1876444	13565	Day17a_QCcontig316	63	2083	K	Multi_Drug_Res	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0143027413587604
38584309	13566	Day17a_QCcontig316	63	4	K	Multi_Drug_Res	FALSE	FALSE	NA	NA	NA	FALSE	0.000186963939330202
15705247	13567	Day17a_QCcontig316	63	47921	K	2-Hacid_dh_C|2-Hacid_dh	FALSE	FALSE	NA	NA	Broad	FALSE	0.14468671854916
15992764	13568	Day17a_QCcontig316	63	782	K	FAD_binding_3	FALSE	FALSE	NA	NA	NA	FALSE	0.00803944939119867
33698437	13569	Day17a_QCcontig316	63	60	K	Glucosaminidase	FALSE	FALSE	NA	NA	NA	FALSE	0.00053752132557433
37041019	13570	Day17a_QCcontig316	63	5	GU	NA	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	NA
20161770	13571	Day17a_QCcontig316	63	158	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000817967234569632
32219783	13572	Day17a_QCcontig316	63	7566	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
38249372	13573	Day17a_QCcontig316	63	36	K	LytR_cpsA_psr	FALSE	FALSE	NA	NA	NA	FALSE	0.000747855757320807
35516497	13574	Day17a_QCcontig316	63	44	K	Inositol_P	FALSE	FALSE	NA	NA	NA	FALSE	NA
22620667	13575	Day17a_QCcontig316	63	151	K	HTH_11	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000210334431746477
26086277	13576	Day17a_QCcontig316	63	4	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
29778281	13577	Day17a_QCcontig316	63	195	K	HTH_6|SIS	FALSE	FALSE	NA	NA	NA	FALSE	0.000444039355909229
11081014	13578	Day17a_QCcontig316	63	7040	K	AA_permease	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0161022692748136
25278524	13579	Day17a_QCcontig316	63	146	GU	NA	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000210334431746477
7762739	13580	Day17a_QCcontig316	63	133	GU	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
40423951	13581	Day17a_QCcontig317	5	2	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423947	13582	Day17a_QCcontig317	5	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423948	13583	Day17a_QCcontig317	5	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423949	13584	Day17a_QCcontig317	5	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423950	13585	Day17a_QCcontig317	5	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423951	13586	Day17a_QCcontig318	2	2	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423952	13587	Day17a_QCcontig318	2	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
8861404	13588	Day17a_QCcontig319	14	227	GU	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00359905583210638
7726896	13589	Day17a_QCcontig319	14	3370	K	Amino_oxidase	FALSE	FALSE	NA	NA	Broad	FALSE	0.016219121736895
12942280	13590	Day17a_QCcontig319	14	37200	K	P-II	FALSE	FALSE	NA	NA	Broad	FALSE	0.115590455490897
25365524	13591	Day17a_QCcontig319	14	3	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423953	13592	Day17a_QCcontig319	14	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
31001518	13593	Day17a_QCcontig319	14	92	GU	NA	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000257075416579027
8570558	13594	Day17a_QCcontig319	14	926	KWP	NA	TRUE	FALSE	NA	NA	Broad	FALSE	0.00392624272593424
29269937	13595	Day17a_QCcontig319	14	1750	K	AXE1	FALSE	FALSE	NA	NA	Broad	FALSE	0.0113580593143098
18592783	13596	Day17a_QCcontig319	14	656	K	Cation_efflux	FALSE	FALSE	NA	NA	Broad	FALSE	0.00479095094533642
34733441	13597	Day17a_QCcontig319	14	3	K	Pyrophosphatase	FALSE	FALSE	NA	NA	NA	FALSE	0.000140222954497651
3163157	13598	Day17a_QCcontig319	14	347	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
11530091	13599	Day17a_QCcontig319	14	1954	K	ATP_bind_3|TilS	FALSE	FALSE	NA	NA	Broad	FALSE	0.00803944939119867
36499949	13600	Day17a_QCcontig319	14	119	K	Pribosyltran	FALSE	FALSE	NA	NA	NA	FALSE	0.0181866104375329
15283883	13601	Day17a_QCcontig319	14	2758	K	AAA|FtsH_ext	FALSE	FALSE	NA	NA	Broad	FALSE	0.0126434363972049
13664126	13602	Day17a_QCcontig320	6	2	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
35549071	13603	Day17a_QCcontig320	6	8	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
40423954	13604	Day17a_QCcontig320	6	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423955	13605	Day17a_QCcontig320	6	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
19321102	13606	Day17a_QCcontig320	6	32	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
27429577	13607	Day17a_QCcontig320	6	64	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
40423956	13608	Day17a_QCcontig321	2	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
38184540	13609	Day17a_QCcontig321	2	3	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00105429625724829
11818139	13610	Day17a_QCcontig322	4	95	K	AAA_10	FALSE	FALSE	NA	NA	NA	FALSE	0.00116852462081376
36905894	13611	Day17a_QCcontig322	4	28	K	TcpE	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423957	13612	Day17a_QCcontig322	4	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423958	13613	Day17a_QCcontig322	4	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423959	13614	Day17a_QCcontig323	39	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423960	13615	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423961	13616	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423962	13617	Day17a_QCcontig323	39	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423963	13618	Day17a_QCcontig323	39	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423964	13619	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423965	13620	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40427007	13621	Day17a_QCcontig323	39	2	GU	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
15504225	13622	Day17a_QCcontig323	39	3	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423966	13623	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
12156260	13624	Day17a_QCcontig323	39	62	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423967	13625	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
40423968	13626	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423967	13627	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
40423969	13628	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423970	13629	Day17a_QCcontig323	39	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
18319937	13630	Day17a_QCcontig323	39	2	K	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
19451783	13631	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
30077232	13632	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
40423971	13633	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423972	13634	Day17a_QCcontig323	39	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423973	13635	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423974	13636	Day17a_QCcontig323	39	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423975	13637	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423976	13638	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423977	13639	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
2326371	13640	Day17a_QCcontig323	39	307	K	AA_permease_2	FALSE	FALSE	NA	NA	NA	FALSE	0.00238379022646007
29134201	13641	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
40423978	13642	Day17a_QCcontig323	39	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
8089077	13643	Day17a_QCcontig323	39	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
40423979	13644	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423980	13645	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423981	13646	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
6151809	13647	Day17a_QCcontig323	39	15683	K	DEAD|Helicase_C	FALSE	FALSE	NA	NA	Broad	FALSE	0.0849517399331604
40423982	13648	Day17a_QCcontig323	39	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423983	13649	Day17a_QCcontig323	39	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423984	13650	Day17a_QCcontig323	39	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
25876836	13651	Day17a_QCcontig323	39	26162	K	GatB_N|GatB_Yqey	FALSE	FALSE	NA	NA	Broad	FALSE	0.156465446726963
19105230	13652	Day17a_QCcontig323	39	2	K	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423985	13653	Day17a_QCcontig324	2	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
2084320	13654	Day17a_QCcontig324	2	5	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
19684487	13655	Day17a_QCcontig325	3	98	KWP	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
40423986	13656	Day17a_QCcontig325	3	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
2084320	13657	Day17a_QCcontig325	3	5	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423987	13658	Day17a_QCcontig326	3	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
24410242	13659	Day17a_QCcontig326	3	236	K	DnaJ	FALSE	FALSE	NA	NA	NA	FALSE	0.00189300988571829
4137490	13660	Day17a_QCcontig326	3	37	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40423988	13661	Day17a_QCcontig327	4	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423989	13662	Day17a_QCcontig327	4	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423990	13663	Day17a_QCcontig327	4	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
29458759	13664	Day17a_QCcontig327	4	11	K	ABC_tran	FALSE	FALSE	NA	NA	NA	FALSE	NA
4426463	13665	Day17a_QCcontig328	3	575	K	HIT	TRUE	FALSE	NA	NA	NA	FALSE	0.00399635420318306
35674541	13666	Day17a_QCcontig328	3	19	GU	NA	FALSE	TRUE	Leuconostoc	Genus	NA	FALSE	0.000186963939330202
40423991	13667	Day17a_QCcontig328	3	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
27536145	13668	Day17a_QCcontig329	2	62	GU	NA	FALSE	TRUE	Staphylococcus epidermidis	Species	NA	FALSE	0.000210334431746477
4690540	13669	Day17a_QCcontig329	2	760	K	M20_dimer|Peptidase_M20	FALSE	FALSE	NA	NA	NA	FALSE	0.00649699689172451
40423993	13670	Day17a_QCcontig330	17	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
22044348	13671	Day17a_QCcontig330	17	46	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000280445908995303
36946087	13672	Day17a_QCcontig330	17	112	K	CSD	FALSE	FALSE	NA	NA	NA	FALSE	0.0168687401159726
17604052	13673	Day17a_QCcontig330	17	810	K	DUF1033	FALSE	FALSE	NA	NA	NA	FALSE	0.00114515412839749
4537312	13674	Day17a_QCcontig330	17	183	K	Acylphosphatase	FALSE	FALSE	NA	NA	NA	FALSE	0.000490780340741779
5396234	13675	Day17a_QCcontig330	17	411	K	Halogen_Hydrol	FALSE	FALSE	NA	NA	NA	FALSE	0.00222019677954614
16202592	13676	Day17a_QCcontig330	17	1108	K	CRISPR_Cas2|TelA	FALSE	FALSE	NA	NA	NA	FALSE	0.00390287223351796
7307450	13677	Day17a_QCcontig330	17	23	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000607632802823155
27289973	13678	Day17a_QCcontig330	17	6092	K	Branch_AA_trans	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0211502956367291
1672308	13679	Day17a_QCcontig330	17	692	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00313164598378088
14154289	13680	Day17a_QCcontig330	17	13	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
8251720	13681	Day17a_QCcontig330	17	1013	KWP	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00296805253686695
16909638	13682	Day17a_QCcontig330	17	154	KWP	NA	FALSE	TRUE	Staphylococcaceae	Family	NA	FALSE	0.000257075416579027
18969295	13683	Day17a_QCcontig330	17	86	GU	NA	FALSE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000210334431746477
24657815	13684	Day17a_QCcontig330	17	55	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
7315785	13685	Day17a_QCcontig330	17	69	K	ABC_tran	FALSE	FALSE	NA	NA	NA	FALSE	0.000747855757320807
16491270	13686	Day17a_QCcontig330	17	5	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
38041340	13687	Day17a_QCcontig331	1	5	K	DDE_Tnp_ISL3	FALSE	FALSE	NA	NA	NA	FALSE	0.000163593446913926
6473300	13688	Day17a_QCcontig332	46	4940	K	Acetyltransf_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.0162424922293113
17510526	13689	Day17a_QCcontig332	46	434	K	Glycos_transf_2|Glyphos_transf	FALSE	FALSE	NA	NA	NA	FALSE	0.00268760662787165
35521035	13690	Day17a_QCcontig332	46	27	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
6979837	13691	Day17a_QCcontig332	46	134	K	Glyphos_transf	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
39685435	13692	Day17a_QCcontig332	46	347	K	Lactate_perm|Lactate_perm	FALSE	FALSE	NA	NA	NA	FALSE	0.00357568533969011
29484674	13693	Day17a_QCcontig332	46	156	K	Glycos_transf_1	FALSE	FALSE	NA	NA	NA	FALSE	0.000701114772488256
745144	13694	Day17a_QCcontig332	46	814	K	ClpB_D2-small|Mqo	FALSE	FALSE	NA	NA	Broad	FALSE	0.00315501647619715
4873910	13695	Day17a_QCcontig332	46	954	K	HAMP|HATPase_c	FALSE	FALSE	NA	NA	NA	FALSE	0.00458061651358994
29924056	13696	Day17a_QCcontig332	46	19218	K	Response_reg|Trans_reg_C	TRUE	FALSE	NA	NA	Broad	FALSE	0.0548038047161654
40423994	13697	Day17a_QCcontig332	46	1	KWP	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
10098705	13698	Day17a_QCcontig332	46	155	K	ABC_tran	FALSE	FALSE	NA	NA	Broad	FALSE	0.00250064268854145
5574044	13699	Day17a_QCcontig332	46	133	GU	NA	TRUE	TRUE	Staphylococcus	Genus	NA	FALSE	0.000350557386244128
